1000,675,6.7344754308,1,6.90775527898,6.51471269087,40.4969134626
324000,216909,45.7871962243,1,12.6884987948,12.2872331897,535.76860677
325000,217537,45.8254705594,1,12.6915804613,12.29012423,538.713281811
326000,218211,45.8733546194,1,12.6946526603,12.2932177636,569.086988078
327000,218832,45.9100196399,1,12.6977154499,12.2960595911,566.483892092
328000,219533,45.96338007,1,12.7007688874,12.2992578419,620.764045351
329000,220213,46.0122307918,1,12.7038130297,12.3023505388,620.622268373
330000,220870,46.0561820665,1,12.7068479334,12.3053295721,600.203298891
331000,221532,46.1010902824,1,12.7098736544,12.3083223276,556.722552085
332000,222233,46.1540107807,1,12.7128902479,12.31148166,489.538558236
333000,222903,46.2003866147,1,12.715897769,12.3144919782,500.279921644
334000,223576,46.2472899506,1,12.718896272,12.31750668,502.493781056
335000,224256,46.2955433078,1,12.7218858108,12.3205435354,514.781507049
336000,224919,46.3401938216,1,12.7248664389,12.3234956164,518.231608453
337000,225564,46.3810571955,1,12.7278382093,12.3263592114,554.69631331
338000,226241,46.4284165952,1,12.7308011745,12.3293560818,564.669815025
339000,226921,46.4762939731,1,12.7337553864,12.3323572183,576.392227567
340000,227551,46.5138524345,1,12.7367008966,12.3351296681,602.876438418
341000,228219,46.5591054229,1,12.7396377563,12.3380609732,579.396237475
342000,228902,46.6073246747,1,12.742566016,12.3410492433,638.313402648
343000,229590,46.6564606251,1,12.7454857261,12.3440503885,658.388942799
344000,230269,46.7036683586,1,12.7483969364,12.3470034697,581.996563564
345000,230925,46.7461249823,1,12.751299696,12.3498482615,648.919101275
346000,231657,46.8038598217,1,12.754194054,12.3530131084,754.0
347000,232316,46.8467386437,1,12.7570800589,12.3558537928,701.475587601
348000,232986,46.8917530958,1,12.7599577588,12.3587336449,684.105255059
349000,233638,46.9330653304,1,12.7628272012,12.3615281879,734.294218961
350000,234334,46.9831272206,1,12.7656884335,12.3645027271,721.442998441
351000,235036,47.0342843833,1,12.7685415024,12.3674939729,734.653659897
352000,235705,47.0787408391,1,12.7713864546,12.3703363021,682.105563678
353000,236344,47.1171326195,1,12.7742233359,12.3730436498,657.273154784
354000,237047,47.1681982939,1,12.7770521921,12.3760137127,655.029770316
355000,237700,47.2092249187,1,12.7798730685,12.3787646533,608.397896117
356000,238376,47.2547401435,1,12.7826860098,12.381604538,564.984955552
357000,239054,47.3005635256,1,12.7854910608,12.3844447468,588.129237498
358000,239662,47.3324735034,1,12.7882882654,12.3869848764,597.478033069
359000,240319,47.3740060273,1,12.7910776675,12.3897224864,530.0
360000,240996,47.419401285,1,12.7938593104,12.3925356148,490.065301771
361000,241652,47.4605853456,1,12.7966332373,12.3952539537,478.0
362000,242311,47.502286355,1,12.7993994908,12.397977304,466.107283788
363000,243011,47.5519371438,1,12.8021581132,12.4008619888,422.871138765
364000,243687,47.5967981453,1,12.8049091466,12.4036398939,401.920390127
365000,244355,47.6400149843,1,12.8076526326,12.4063773649,362.926989903
366000,245016,47.6817911948,1,12.8103886124,12.4090787935,349.19335618
367000,245726,47.7330127299,1,12.813117127,12.411972373,336.267750461
368000,246393,47.7757892582,1,12.8158382172,12.4146831011,323.109888428
369000,247053,47.8171343674,1,12.818551923,12.4173581675,282.41812973
370000,247694,47.8547373172,1,12.8212582846,12.4199493923,271.646829542
371000,248340,47.8932467061,1,12.8239573416,12.422554054,244.049175373
372000,249007,47.9357376818,1,12.8266491333,12.4252362875,262.068693285
373000,249708,47.984686906,1,12.8293336986,12.4280475142,284.34486104
374000,250361,48.0243304722,1,12.8320110764,12.4306591553,236.008474424
375000,251035,48.0679300694,1,12.834681305,12.4333476506,218.33002542
376000,251693,48.1083924032,1,12.8373444224,12.4359653699,249.070271209
377000,252394,48.1569913204,1,12.8400004664,12.4387466376,191.269443456
378000,253072,48.2011130274,1,12.8426494746,12.4414293122,159.110024826
379000,253737,48.2426824216,1,12.8452914841,12.4440535765,111.085552616
380000,254434,48.2902536577,1,12.8479265317,12.4467967493,148.189068423
381000,255110,48.333753624,1,12.8505546541,12.4494501037,131.209755735
382000,255786,48.3771753759,1,12.8531758876,12.4520964364,101.074230148
383000,256455,48.41919765,1,12.8557902682,12.4547084896,56.1426753905
384000,257152,48.4664242683,1,12.8583978316,12.4574226287,45.6946386352
385000,257797,48.5037763326,1,12.8609986133,12.4599277325,24.4131112315
386000,258355,48.5247312474,1,12.8635926484,12.4620898871,24.3310501212
387000,258878,48.5391236476,1,12.866179972,12.4641121872,12.1655250606
388000,259171,48.5104879945,2,12.8687606186,12.4652433545,8.48528137424
389000,259343,48.459412678,2,12.8713346226,12.4659067889,49.3963561409
390000,259657,48.4350711667,2,12.8739020181,12.4671168083,73.7834669828
391000,260037,48.4231736701,2,12.876462839,12.4685792076,106.920531237
392000,260640,48.452842513,2,12.8790171188,12.4708954238,111.803398875
393000,261312,48.4952857642,2,12.8815648909,12.4734703747,77.2528316633
394000,261967,48.5345052302,2,12.8841061883,12.4759738206,69.9714227381
395000,262593,48.5682977172,2,12.8866410439,12.478360584,103.479466562
396000,263287,48.6146011485,2,12.8891694902,12.4809999709,177.459854615
397000,263969,48.6586055867,2,12.8916915597,12.483586951,163.975607942
398000,264673,48.7065794273,2,12.8942072843,12.4862503807,215.406592285
399000,265329,48.7456424701,2,12.8967166959,12.4887258444,192.416215533
400000,266018,48.7906955951,2,12.8992198261,12.4913192546,221.097263665
401000,266698,48.8340183817,2,12.9017167063,12.4938722111,157.70859203
402000,267383,48.8781786384,2,12.9042073676,12.4964373665,133.296661624
403000,268040,48.9171496794,2,12.9066918409,12.4988915021,95.5196314901
404000,268649,48.9473132169,2,12.9091701569,12.5011609738,123.967737738
405000,269302,48.9854473231,2,12.9116423461,12.5035887054,160.012499512
406000,270007,49.0329653933,2,12.9141084386,12.5062031636,208.585713797
407000,270696,49.0774927324,2,12.9165684644,12.508751699,220.336106891
408000,271384,49.1217590591,2,12.9190224534,12.5112900711,228.0
409000,272038,49.1598022073,2,12.921470435,12.5136970414,248.394846967
410000,272757,49.2095136312,2,12.9239124387,12.5163365679,296.816441593
411000,273417,49.2485012728,2,12.9263484935,12.5187533813,254.699823321
412000,274083,49.28850621,2,12.9287786283,12.5211862592,238.201595293
413000,274734,49.3257531155,2,12.9312028719,12.5235586358,255.538646784
414000,275412,49.3677838018,2,12.9336212528,12.5260234373,218.082553177
415000,276072,49.406521822,2,12.9360337992,12.5284169802,264.801812683
416000,276735,49.4457351618,2,12.9384405392,12.5308156486,276.795953728
417000,277452,49.4945193485,2,12.9408415008,12.5334032242,337.342555869
418000,278130,49.5362647571,2,12.9432367115,12.5358439093,338.496676498
419000,278788,49.5743836012,2,12.9456261989,12.5382069153,350.616599721
420000,279457,49.6143968201,2,12.9480099903,12.5406037136,349.284983931
421000,280128,49.6547000374,2,12.9503881127,12.5430019206,326.098144736
422000,280794,49.6940529923,2,12.952760593,12.5453765834,341.303384103
423000,281451,49.7317533458,2,12.955127458,12.5477136439,374.037431282
424000,282110,49.7697494681,2,12.9574887342,12.5500523448,378.423043696
425000,282795,49.8122673366,2,12.9598444479,12.5524775325,389.101529167
426000,283420,49.8441611088,2,12.9621946253,12.5546851754,418.70753516
427000,284096,49.8849712624,2,12.9645392922,12.5570674882,458.94661999
428000,284788,49.9285198847,2,12.9668784746,12.5595003228,489.350590068
429000,285452,49.9670921547,2,12.9692121979,12.5618291678,496.487663492
430000,286163,50.0138192503,2,12.9715404877,12.5643168575,538.94712171
431000,286832,50.0531324549,2,12.9738633691,12.5666519575,565.154846038
432000,287509,50.0937777934,2,12.9761808672,12.5690094431,588.292444283
433000,288204,50.1374887164,2,12.978493007,12.5714238417,606.636629293
434000,288915,50.1839036501,2,12.9807998131,12.5738878062,578.75037797
435000,289581,50.2224308103,2,12.9831013101,12.5761903296,541.14693014
436000,290255,50.2622841895,2,12.9853975223,12.5785151259,568.242905807
437000,290891,50.2955041969,2,12.9876884741,12.5807039055,616.496553113
438000,291562,50.3347236939,2,12.9899741894,12.5830079551,545.721540715
439000,292253,50.3773296254,2,12.9922546921,12.5853751445,546.421083049
440000,292887,50.4100537399,2,12.9945300059,12.5875421481,570.929067398
441000,293566,50.450469964,2,12.9968001544,12.5898577652,581.260698826
442000,294250,50.4916796194,2,12.9990651611,12.5921850251,577.234787586
443000,294950,50.5355637819,2,13.001325049,12.5945611294,551.452627158
444000,295558,50.5636338779,2,13.0035798414,12.5966203741,535.238264701
445000,296210,50.599192817,2,13.0058295611,12.5988239412,532.563611224
446000,296837,50.6304378257,2,13.008074231,12.6009384456,539.79625786
447000,297492,50.6664147011,2,13.0103138736,12.6031426128,588.747823775
448000,298197,50.7108435167,2,13.0125485114,12.6055096209,632.164535544
449000,298842,50.7450079419,2,13.0147781667,12.6076702846,615.951296776
450000,299474,50.7769226402,2,13.0170028617,12.6097828814,645.340220349
451000,300131,50.8130310522,2,13.0192226185,12.611974325,670.0
452000,300821,50.8546669692,2,13.0214374588,12.6142706825,674.400474496
453000,301483,50.8915088823,2,13.0236474045,12.6164689088,690.498370744
454000,302176,50.9335226948,2,13.025852477,12.6187649081,779.481879199
455000,302865,50.9747948093,2,13.0280526979,12.6210424407,734.980271844
456000,303488,51.0049085901,2,13.0302480885,12.62309735,738.517433782
457000,304132,51.0385129625,2,13.0324386699,12.6252170967,696.103440589
458000,304810,51.0777710505,2,13.0346244631,12.6274439107,753.07635735
459000,305465,51.1131204003,2,13.036805489,12.6295904847,771.097918555
460000,306133,51.150593091,2,13.0389817685,12.631774927,694.564611825
461000,306812,51.1898461697,2,13.041153322,12.6339904611,738.606796611
462000,307479,51.2270400074,2,13.0433201701,12.6361620712,705.322621217
463000,308142,51.2635143819,2,13.0454823331,12.6383159947,701.544011449
464000,308816,51.3017642204,2,13.0476398312,12.6405009093,694.077805437
465000,309483,51.3387958984,2,13.0497926846,12.6426584423,729.857520342
466000,310139,51.3739520225,2,13.0519409131,12.6447758631,735.4155288
467000,310795,51.4090601215,2,13.0540845367,12.6468888098,780.896920214
468000,311491,51.4507273846,2,13.0562235749,12.6491257243,794.735176018
469000,312155,51.4870500478,2,13.0583580474,12.6512551383,839.294942199
470000,312818,51.5231567534,2,13.0604879737,12.6533768308,862.231987344
471000,313468,51.5570747036,2,13.062613373,12.6554525605,890.0
472000,314166,51.5988318235,2,13.0647342646,12.6576767876,905.196111348
473000,314840,51.6365862478,2,13.0668506675,12.6598198523,887.173038364
474000,315510,51.673630422,2,13.0689626007,12.6619456562,866.51947468
475000,316197,51.7134018163,2,13.071070083,12.664120716,818.742938901
476000,316836,51.7452732069,2,13.0731731332,12.6661395688,794.040301244
477000,317497,51.7806940443,2,13.0752717699,12.6682236485,798.8792149
478000,318162,51.8167178884,2,13.0773660115,12.670315966,785.518936755
479000,318802,51.848625743,2,13.0794558764,12.6723254994,783.236873494
480000,319507,51.8910516149,2,13.0815413829,12.6745344618,838.021479438
481000,320177,51.9277332406,2,13.0836225491,12.6766292469,827.432172447
482000,320839,51.9630673778,2,13.085699393,12.6786947187,818.15890877
483000,321531,52.0032055545,2,13.0877719326,12.680849241,806.575476939
484000,322222,52.0431209563,2,13.0898401857,12.682996028,780.896920214
485000,322895,52.0800725329,2,13.0919041699,12.685082472,806.939898629
486000,323590,52.1205152536,2,13.0939639029,12.6872325613,742.463467115
487000,324209,52.1486715434,2,13.0960194021,12.6891436485,761.183289359
488000,324816,52.1748720353,2,13.0980706848,12.6910141471,748.505177003
489000,325487,52.2113158283,2,13.1001177685,12.6930778013,714.212853427
490000,326163,52.2485097257,2,13.1021606701,12.6951525354,666.417286691
491000,326848,52.287090534,2,13.1041994068,12.69725051,679.111183828
492000,327490,52.3187452302,2,13.1062339955,12.6992127992,718.470597867
493000,328151,52.3533934265,2,13.108264453,12.7012291473,775.406989909
494000,328830,52.3908636255,2,13.1102907962,12.7032961789,750.149318469
495000,329531,52.4317808227,2,13.1123130416,12.7054257104,709.706981789
496000,330211,52.4692985412,2,13.1143312057,12.7074871231,720.605301118
497000,330895,52.5073975299,2,13.1163453051,12.7095563835,726.550755281
498000,331561,52.5425890791,2,13.118355356,12.7115670837,706.555022627
499000,332235,52.5789995478,2,13.1203613747,12.7135978288,660.524034385
500000,332945,52.6210493488,2,13.1223633774,12.7157325902,632.256277153
501000,333603,52.6548262859,2,13.1243613801,12.7177069422,604.268152396
502000,334289,52.6929734941,2,13.1263553987,12.7197611673,603.009120992
503000,334932,52.724296876,2,13.1283454491,12.7216828051,654.003058097
504000,335611,52.7612430624,2,13.1303315471,12.7237080302,658.634952003
505000,336290,52.7981376613,2,13.1323137083,12.7257291619,715.287354844
506000,336955,52.8327857248,2,13.1342919483,12.7277046693,762.167960492
507000,337635,52.8697371623,2,13.1362662826,12.7297207093,785.124193997
508000,338325,52.9082009537,2,13.1382367266,12.7317622509,786.203535988
509000,338986,52.942080194,2,13.1402032955,12.7337140876,795.016980951
510000,339614,52.970768963,2,13.1421660047,12.7355649575,809.506022214
511000,340299,53.0083068428,2,13.1441248692,12.7375799219,853.2877592
512000,340965,53.0428361162,2,13.146079904,12.7395351117,884.807323659
513000,341641,53.0788740705,2,13.1480311242,12.7415157571,897.367260379
514000,342313,53.1142425221,2,13.1499785444,12.7434808022,929.518154745
515000,343014,53.1540577869,2,13.1519221796,12.7455265416,984.296703235
516000,343681,53.1885526203,2,13.1538620445,12.7474691805,979.748947435
517000,344359,53.2247028814,2,13.1557981535,12.7494399968,1009.49492322
518000,345021,53.2583343554,2,13.1577305212,12.7513605637,1025.91227695
519000,345669,53.2897650609,2,13.1596591621,12.7532369488,1032.2809695
520000,346331,53.3233144972,2,13.1615840906,12.7551502441,1034.85844443
521000,347020,53.3609734883,2,13.1635053207,12.7571376942,1018.96025438
522000,347680,53.3941261802,2,13.1654228669,12.7590377955,983.910565041
523000,348359,53.4301518818,2,13.167336743,12.7609888362,924.865395612
524000,349002,53.4606146114,2,13.1692469633,12.7628329318,909.188649291
525000,349702,53.4997633214,2,13.1711535416,12.7648366422,911.431840567
526000,350392,53.5373278138,2,13.1730564917,12.7668078067,935.386551111
527000,351057,53.5710251026,2,13.1749558275,12.7687038824,944.110163064
528000,351739,53.6072708983,2,13.1768515627,12.7706447023,989.209785637
529000,352408,53.6414891056,2,13.1787437108,12.7725448743,999.089585573
530000,353098,53.6788561275,2,13.1806322855,12.7745009178,1034.69802358
531000,353751,53.7105538402,2,13.1825173002,12.7763485548,996.371416692
532000,354429,53.7460053048,2,13.1843987683,12.7782633228,968.3491106
533000,355126,53.7842876858,2,13.1862767031,12.7802279351,912.495479441
534000,355758,53.8126843375,2,13.1881511179,12.7820060034,894.641827772
535000,356391,53.8412030756,2,13.1900220259,12.7837837217,885.629719465
536000,357038,53.8718049158,2,13.1918894401,12.7855974977,820.599780648
537000,357691,53.903276473,2,13.1937533735,12.7874247642,869.733292452
538000,358366,53.9380226547,2,13.1956138391,12.7893100895,857.554662981
539000,359006,53.9674627634,2,13.1974708499,12.7910943804,903.150042905
540000,359676,54.0013754763,2,13.1993244185,12.7929589052,876.47703906
541000,360359,54.0371949966,2,13.2011745578,12.7948560358,817.364055975
542000,360976,54.0630824929,2,13.2030212804,12.7965667531,790.101259333
543000,361596,54.0893959334,2,13.2048645989,12.7982828455,847.030105722
544000,362240,54.1192711449,2,13.2067045258,12.8000622546,817.765247489
545000,362912,54.1532918811,2,13.2085410736,12.8019156596,872.852794004
546000,363612,54.1914429125,2,13.2103742547,12.803842644,904.400353826
547000,364287,54.2258198055,2,13.2122040814,12.8056972975,934.898925018
548000,364965,54.2605991883,2,13.2140305659,12.8075567376,964.251004666
549000,365595,54.2882064419,2,13.2158537205,12.8092814423,943.020678458
550000,366268,54.3221640951,2,13.2176735572,12.8111205849,923.320096175
551000,366927,54.3540054609,2,13.2194900881,12.8129181972,960.426988375
552000,367642,54.3940949694,2,13.2213033253,12.8148649176,947.561079825
553000,368309,54.4270340917,2,13.2231132805,12.8166775387,949.045836617
554000,368992,54.4622948938,2,13.2249199657,12.8185302426,971.853898485
555000,369686,54.4991318789,2,13.2267233927,12.8204092757,958.008350694
556000,370314,54.5262016317,2,13.2285235732,12.8221065734,1023.71285036
557000,370999,54.5616284505,2,13.2303205189,12.8239546462,1043.24302059
558000,371665,54.5942186113,2,13.2321142414,12.8257481899,1048.56854807
559000,372344,54.6286771535,2,13.2339047521,12.8275734371,1074.45428009
560000,373007,54.6607476926,2,13.2356920627,12.8293524652,1096.35760589
561000,373682,54.6945369923,2,13.2374761845,12.8311604473,1066.80269966
562000,374341,54.72594551,2,13.2392571289,12.8329224257,1056.30677362
563000,374976,54.7538135337,2,13.2410349071,12.8346173029,1048.84889283
564000,375618,54.7826748536,2,13.2428095305,12.8363279485,1074.83580141
565000,376321,54.8203923444,2,13.2445810101,12.8381977816,1044.44052009
566000,377012,54.856312951,2,13.2463493572,12.8400322962,1076.62621183
567000,377670,54.8873910415,2,13.2481145827,12.8417760774,1111.66181908
568000,378356,54.9224984808,2,13.2498766977,12.8435908303,1125.71754894
569000,379031,54.9559664334,2,13.2516357131,12.8453732749,1124.9479988
570000,379720,54.9914211647,2,13.2533916398,12.847189418,1155.39949801
571000,380385,55.0233589239,2,13.2551444886,12.8489391767,1111.98561142
572000,381055,55.055982011,2,13.2568942704,12.8506990006,1094.15355412
573000,381748,55.091885676,2,13.2586409957,12.852515984,1144.14159963
574000,382407,55.122842077,2,13.2603846753,12.8542407654,1144.43697948
575000,383058,55.1526118962,2,13.2621253198,12.8559416927,1160.88931428
576000,383742,55.1870955671,2,13.2638629397,12.8577257308,1204.81699855
577000,384391,55.2165087347,2,13.2655975455,12.8594155427,1191.33202761
578000,385116,55.2567953229,2,13.2673291477,12.8612998666,1219.055372
579000,385791,55.2898599539,2,13.2690577566,12.863051051,1257.83464732
580000,386484,55.3254617952,2,13.2707833825,12.864845749,1310.91723614
581000,387124,55.353440058,2,13.2725060358,12.8665003341,1272.51719045
582000,387767,55.3818190025,2,13.2742257267,12.8681599228,1309.64728076
583000,388468,55.4184434682,2,13.2759424653,12.8699660773,1365.85211498
584000,389109,55.4464706412,2,13.2776562618,12.871614789,1308.06880553
585000,389780,55.4787399384,2,13.2793671262,12.8733377564,1310.128238
586000,390463,55.5126777572,2,13.2810750686,12.8750884935,1278.82758807
587000,391177,55.5509765757,2,13.2827800988,12.876915422,1251.65011085
588000,391852,55.5836921252,2,13.2844822269,12.8786394965,1239.29818849
589000,392543,55.6186362122,2,13.2861814626,12.8804013643,1312.91583889
590000,393140,55.6402332024,2,13.2878778159,12.8819210615,1323.20217654
591000,393822,55.6738331597,2,13.2895712964,12.8836543095,1303.48609505
592000,394468,55.7023092117,2,13.2912619139,12.8852933006,1320.57260308
593000,395165,55.7379499715,2,13.292949678,12.8870586782,1360.84973454
594000,395824,55.768191938,2,13.2946345983,12.888724947,1338.2271855
595000,396512,55.8024823991,2,13.2963166845,12.8904615844,1301.3838788
596000,397172,55.832794913,2,13.297995946,12.8921247152,1349.6606981
597000,397798,55.8583002902,2,13.2996723924,12.8936996177,1294.0989143
598000,398445,55.8867290146,2,13.3013460329,12.8953247501,1285.86313424
599000,399132,55.9207332994,2,13.3030168771,12.8970474682,1260.41421763
600000,399800,55.9520374664,2,13.3046849342,12.898719701,1325.24563761
601000,400447,55.980370905,2,13.3063502135,12.9003367022,1345.04275025
602000,401107,56.010491226,2,13.3080127243,12.9019835036,1337.95366138
603000,401811,56.0467165177,2,13.3096724757,12.9037371078,1374.67523437
604000,402489,56.079273345,2,13.3113294769,12.9054230463,1372.1370194
605000,403121,56.1053902844,2,13.312983737,12.906992044,1403.48851082
606000,403833,56.142605654,2,13.3146352651,12.9087567051,1475.95257376
607000,404468,56.1690800034,2,13.31628407,12.9103279023,1412.51831847
608000,405134,56.1998303499,2,13.3179301609,12.9119731556,1470.8800087
609000,405787,56.2287456592,2,13.3195735467,12.9135836704,1445.37054073
610000,406451,56.259153908,2,13.3212142361,12.9152186595,1408.58226597
611000,407081,56.2848282841,2,13.3228522382,12.9167674618,1441.83910337
612000,407736,56.3139329599,2,13.3244875615,12.9183751851,1483.62394157
613000,408391,56.3430076229,2,13.3261202149,12.9199803278,1494.84045971
614000,409058,56.3737061118,2,13.3277502071,12.9216122343,1546.13970908
615000,409720,56.4036828337,2,13.3293775468,12.9232292786,1568.06760058
616000,410397,56.4356904134,2,13.3310022425,12.9248802629,1543.46363741
617000,411062,56.4660133572,2,13.3326243029,12.9264993337,1517.75228545
618000,411741,56.4982247708,2,13.3342437364,12.9281497899,1485.5894453
619000,412377,56.5245055411,2,13.3358605517,12.9296932585,1515.91292626
620000,413066,56.5580193572,2,13.337474757,12.9313626655,1524.10629551
621000,413741,56.5895789316,2,13.3390863609,12.9329954532,1479.72429864
622000,414321,56.6081236191,2,13.3406953717,12.9343963147,1480.83354905
623000,414962,56.6349864637,2,13.3423017978,12.9359422288,1491.6541154
624000,415598,56.6611425429,2,13.3439056474,12.9374737259,1443.88919242
625000,416281,56.6936760227,2,13.3455069287,12.939115792,1428.27028254
626000,416953,56.724675836,2,13.3471056501,12.9407287846,1418.40755779
627000,417685,56.7637958341,2,13.3487018196,12.9424828389,1351.37263551
628000,418371,56.7966199226,2,13.3502954455,12.9441238777,1413.4694903
629000,419088,56.8336103035,2,13.3518865357,12.9458362007,1470.94119529
630000,419754,56.8636452717,2,13.3534750984,12.9474241044,1425.07403316
631000,420373,56.8872881875,2,13.3550611415,12.9488976914,1479.07268246
632000,421004,56.9125350677,2,13.3566446731,12.9503976138,1421.03061192
633000,421702,56.9468080355,2,13.3582257011,12.9520541824,1435.80082184
634000,422382,56.978612216,2,13.3598042334,12.9536653968,1490.76087955
635000,423013,57.0037779279,2,13.3613802779,12.9551581904,1484.98754204
636000,423687,57.0347106478,2,13.3629538423,12.9567502541,1486.85170747
637000,424306,57.0582137587,2,13.3645249346,12.958210172,1494.98628756
638000,424954,57.085594575,2,13.3660935623,12.9597362068,1512.847646
639000,425594,57.111875771,2,13.3676597334,12.9612411192,1487.70964909
640000,426230,57.137596979,2,13.3692234553,12.9627343857,1519.3274828
641000,426891,57.1666434295,2,13.3707847359,12.9642839903,1550.94809713
642000,427536,57.1935199681,2,13.3723435827,12.9657937743,1549.92903063
643000,428211,57.2243805858,2,13.3739000032,12.9673713437,1509.27002223
644000,428889,57.2556084472,2,13.3754540051,12.9689534232,1553.45421561
